timestamp_et,open,high,low,close,volume,sma_26,pct_15m,wa,wa_old
2026-06-03 01:30:00 PM ET,307.05,308.19,306.835,307.955,5848,313.7846153846154,0.174029015678867,,8669.008366306874
2026-06-03 01:45:00 PM ET,308.095,309.52,307.8,308.98,6529,313.1596153846154,0.3328408371353175,,8633.55873869835
2026-06-03 02:00:00 PM ET,308.84,309.22,308.42,308.43,3929,312.4226923076923,-0.1780050488704776,,8672.752225622942
2026-06-03 02:15:00 PM ET,308.62,308.74,307.74,308.59,5182,311.6834615384616,0.0518756281814303,,8716.030710271196
2026-06-03 02:30:00 PM ET,308.58,308.65,307.56,307.92,8825,310.9376923076923,-0.2171165624290982,,8687.056848844695
2026-06-03 02:45:00 PM ET,308.05,308.435,307.34,307.865,10076,310.14076923076925,-0.0178617822811144,,8704.219579790044
2026-06-03 03:00:00 PM ET,307.91,307.91,307.01,307.555,10716,309.28326923076924,-0.1006934857811114,11.739675615411402,8670.474054405475
2026-06-03 03:15:00 PM ET,307.49,307.81,307.0,307.16,13612,308.41673076923075,-0.1284323129196352,11.225427316364833,8666.546822297183
2026-06-03 03:30:00 PM ET,307.24,310.18,307.19,309.95,21219,307.6632692307693,0.9083213960150882,10.760183112257296,7352.322579568468
2026-06-03 03:45:00 PM ET,310.16,310.16,305.74,305.93,56609,307.10365384615386,-1.2969833844168388,10.379221846596057,6640.715176841771
2026-06-04 09:30:00 AM ET,307.74,309.47,301.63,307.21,26577,306.2273076923077,1.2858131944215367,9.316672162527931,6390.0820598584805
2026-06-04 09:45:00 AM ET,307.14,310.435,305.785,309.51,40904,306.29519230769233,0.7486735457830296,9.211554800840991,6425.1079784153535
2026-06-04 10:00:00 AM ET,309.53,310.075,306.39,306.465,28847,306.2553846153846,-0.9838131239701564,9.059910648959653,6457.902744693802
2026-06-04 10:15:00 AM ET,306.91,307.3,303.455,304.24,13395,306.1130769230769,-0.7260209159283937,8.864092617371679,6488.482302156993
2026-06-04 10:30:00 AM ET,304.0,305.24,303.55,305.21,15786,306.1403846153846,0.3188272416513094,8.742668019743826,6519.356009549718
2026-06-04 10:45:00 AM ET,305.1,306.44,303.21,304.9,11054,306.1736538461538,-0.1015694112250553,8.624233547792892,6550.067943816893
2026-06-04 11:00:00 AM ET,305.97,306.89,305.7,306.64,9472,306.2161538461538,0.5706789111183941,8.510206887791336,6423.085412424318
2026-06-04 11:15:00 AM ET,306.78,307.22,305.725,306.24,10556,306.23730769230764,-0.1304461257500611,8.387264545439738,6288.199972866509
2026-06-04 11:30:00 AM ET,306.65,307.76,306.36,306.99,9375,306.3057692307692,0.2449059561128619,8.285319112975738,6095.051351485494
2026-06-04 11:45:00 AM ET,306.905,306.905,304.67,304.91,7893,306.30384615384617,-0.6775464998859837,8.153087742748745,5925.856092452096
2026-06-04 12:00:00 PM ET,304.98,305.975,304.65,305.92,5987,306.3438461538462,0.3312452854940861,8.039525705431197,5942.280123259637
2026-06-04 12:15:00 PM ET,305.62,305.88,302.46,302.59,13935,306.1580769230769,-1.0885198744770008,7.828081097615761,5774.237532472913
2026-06-04 12:30:00 PM ET,303.09,303.09,300.53,302.485,13453,305.9476923076923,-0.034700419709821,7.60644830950075,5801.273438377777
2026-06-04 12:45:00 PM ET,302.59,302.59,301.945,302.22,8167,305.6876923076923,-0.0876076499661149,7.363732541283426,5827.2030434199405
2026-06-04 01:00:00 PM ET,302.38,302.86,301.685,302.015,8101,305.4409615384615,-0.0678313811131148,7.1273542761392,5852.033318842674
2026-06-04 01:15:00 PM ET,301.22,301.84,300.195,301.38,11994,305.16365384615386,-0.2102544575600551,6.878176157595061,5876.698980437977
2026-06-04 01:30:00 PM ET,301.42,302.88,301.42,302.695,10715,304.96269230769235,0.4363262326630757,6.662907224727336,5902.301204030107
2026-06-04 01:45:00 PM ET,302.47,303.49,301.64,302.675,9593,304.76307692307694,-0.0066073109896036,6.448763942509904,5927.667495018853
2026-06-04 02:00:00 PM ET,302.575,303.47,302.43,302.66,11636,304.5748076923077,-0.0049558106880231,6.240121311498053,5953.13773201799
2026-06-04 02:15:00 PM ET,302.635,302.93,302.42,302.5,7333,304.39557692307693,-0.0528646005418687,6.035968560465987,5977.726457866819
2026-06-04 02:30:00 PM ET,302.445,302.81,301.58,301.82,9768,304.0828846153846,-0.2247933884297559,5.773886113497946,6001.366434542654
2026-06-04 02:45:00 PM ET,301.67,302.19,301.67,302.0,8118,303.9317307692308,0.0596381949506286,5.583187388762735,6022.549070451326
2026-06-04 03:00:00 PM ET,301.685,302.755,301.04,302.25,20954,303.80096153846154,0.08278145695364,5.401950060574932,6044.317693966378
2026-06-04 03:15:00 PM ET,302.25,303.05,302.005,302.095,18015,304.0026923076923,-0.0512820512820422,5.367150754663782,6065.590055493939
2026-06-04 03:30:00 PM ET,302.02,302.63,301.74,302.11,21916,303.9630769230769,0.0049653254770909,5.2266809167996335,6085.630733948021
2026-06-04 03:45:00 PM ET,302.11,302.63,300.69,301.785,66874,303.9044230769231,-0.1075767104696923,5.0783111291796885,6104.710929624061
2026-06-05 09:30:00 AM ET,301.235,301.345,291.83,291.83,35737,303.31288461538463,-3.298706032440324,4.696611854353572,6118.138660804481
2026-06-05 09:45:00 AM ET,291.59,292.61,288.81,288.935,48785,302.52153846153846,-0.9920158996676088,4.2275127371521295,6129.805094474643
2026-06-05 10:00:00 AM ET,289.02,289.99,288.485,289.145,44701,301.8553846153846,0.0726807067333412,3.813798080780532,6142.698546724014
2026-06-05 10:15:00 AM ET,289.41,290.515,287.51,287.97,25474,301.2296153846154,-0.4063705061474243,3.418282083406782,6154.360783649315
2026-06-05 10:30:00 AM ET,288.32,289.81,287.5,288.48,16694,300.5861538461538,0.1771017814355735,3.015334408488508,6166.669670621484
2026-06-05 10:45:00 AM ET,288.5,289.37,288.11,288.56,23753,299.95769230769235,0.0277315585135884,2.619421259079461,6179.13786909328
2026-06-05 11:00:00 AM ET,288.7,289.15,286.83,287.16,16141,299.2084615384616,-0.4851677294150147,2.1702196764291517,6190.260855576421
2026-06-05 11:15:00 AM ET,287.22,287.55,286.56,287.07,14549,298.47115384615387,-0.0313414124530009,1.726584708955412,6201.286285128365
2026-06-05 11:30:00 AM ET,286.99,287.4,285.095,285.25,13667,297.635,-0.6339917093391878,1.2390598541368096,6211.399463927552
2026-06-05 11:45:00 AM ET,285.52,285.89,285.27,285.455,6836,296.8867307692308,0.0718667835232222,0.7910245332369078,6221.9389071766045
2026-06-05 12:00:00 PM ET,285.07,285.16,284.0,284.11,13589,296.0478846153846,-0.4711775936662388,0.3025575551506949,6231.059947567144
2026-06-05 12:15:00 PM ET,284.095,284.1,283.35,283.35,14154,295.30788461538464,-0.2675020238639969,-0.1116676952905333,6239.3350823993305
2026-06-05 12:30:00 PM ET,283.31,283.31,282.245,282.41,16894,294.53576923076923,-0.3317451914593206,-0.5116217934528495,6246.910160393559
2026-06-05 12:45:00 PM ET,282.14,283.84,281.86,283.84,20199,293.82884615384614,0.5063560072235296,-0.898170120948344,6255.923733324784
2026-06-05 01:00:00 PM ET,283.94,283.94,282.355,282.36,10752,293.0728846153846,-0.5214205186020116,-1.2999881735452492,6264.10036603904
2026-06-05 01:15:00 PM ET,282.465,283.85,282.15,283.285,12976,292.3769230769231,0.3275959767672587,-1.6799477782436938,6272.585513137413
2026-06-05 01:30:00 PM ET,283.215,284.87,283.02,283.79,17149,291.64980769230766,0.1782657041495383,-2.083900817096692,6281.790009146266
2026-06-05 01:45:00 PM ET,284.05,285.385,284.05,285.1,6919,290.9738461538462,0.4616089361852094,-2.44916531734127,6291.514930430333
2026-06-05 02:00:00 PM ET,285.265,285.265,283.87,283.87,22430,290.25115384615384,-0.4314275692739455,-2.816026609830418,6300.12812733928
2026-06-05 02:15:00 PM ET,283.88,283.92,283.055,283.49,19582,289.52000000000004,-0.1338640927184942,-3.101846938644756,6308.341459711545
2026-06-05 02:30:00 PM ET,283.43,283.43,282.525,282.755,19334,288.7867307692308,-0.259268404529267,-3.402640084028845,6316.347957794367
2026-06-05 02:45:00 PM ET,282.73,283.92,282.06,283.92,10109,288.09134615384613,0.412017470955428,-3.6715872144877535,6325.970203177835
2026-06-05 03:00:00 PM ET,283.91,283.93,282.86,282.915,19314,287.3476923076923,-0.3539729501267907,-3.939775956801903,6334.788853290285
2026-06-05 03:15:00 PM ET,282.68,283.47,282.36,283.47,17251,286.6313461538461,0.1961719951222074,-4.168021669189266,6344.200331437748
2026-06-05 03:30:00 PM ET,283.62,283.85,283.0,283.13,25154,285.9013461538462,-0.1199421455533311,-4.44453215115163,6353.0423091386965
2026-06-05 03:45:00 PM ET,283.14,286.31,283.04,284.82,88245,285.24884615384616,0.5968989510118927,-4.644535891413362,6363.412428618953
2026-06-08 09:30:00 AM ET,286.24,290.38,283.48,284.365,16653,284.9617307692308,-0.1597500175549382,-4.694512359649211,6372.927504496215
2026-06-08 09:45:00 AM ET,284.89,285.96,284.535,285.16,8961,284.81653846153847,0.2795702706029246,-4.649995678798248,6384.857904255858
2026-06-08 10:00:00 AM ET,285.04,286.88,285.02,285.85,18809,284.6898076923077,0.2419694206761136,-4.595696275583358,6397.566496926856
2026-06-08 10:15:00 AM ET,285.85,286.11,284.45,285.38,9056,284.5901923076923,-0.1644218995976998,-4.547232462812476,6410.639299601126
2026-06-08 10:30:00 AM ET,285.68,285.72,284.7,284.82,5416,284.44942307692304,-0.1962295886186793,-4.501177771091748,6332.53248244341
2026-06-08 10:45:00 AM ET,284.86,285.48,284.43,285.11,3785,284.3167307692308,0.1018186925075603,-4.460433231219602,6345.120719643962
2026-06-08 11:00:00 AM ET,285.155,285.21,284.44,284.8,6612,284.22596153846155,-0.1087299638735883,-4.420798113710054,6330.2532880617755
2026-06-08 11:15:00 AM ET,284.905,285.025,283.33,283.33,5715,284.0821153846154,-0.5161516853932735,-4.421871173840461,6341.4707127479105
2026-06-08 11:30:00 AM ET,283.0,283.31,282.06,282.09,29088,283.9605769230769,-0.4376522076730338,-4.395491278317553,6351.352909640979
2026-06-08 11:45:00 AM ET,282.6,282.77,281.55,281.67,6405,283.815,-0.1488886525576771,-4.380386748167288,6360.599725239271
2026-06-08 12:00:00 PM ET,281.725,281.84,281.47,281.59,7176,283.7180769230769,-0.0284020307452115,-4.355028688005228,6369.975345241776
2026-06-08 12:15:00 PM ET,281.92,282.09,281.525,281.69,6741,283.6542307692308,0.0355126247381099,-4.324573578238354,6379.099629179145
2026-06-08 12:30:00 PM ET,281.84,281.99,280.98,281.92,4212,283.6353846153846,0.081650040825032,-4.275680841482016,6387.850015211536
2026-06-08 12:45:00 PM ET,282.095,282.315,281.765,281.82,7152,283.5576923076923,-0.0354710556186188,-4.251525607844783,6396.554642628974
2026-06-08 01:00:00 PM ET,281.835,281.835,280.425,280.535,8677,283.4875,-0.4559648002270822,-4.2286840672231545,6404.451849574588
2026-06-08 01:15:00 PM ET,280.5,280.51,279.91,280.42,2222,283.3773076923077,-0.0409931024649368,-4.208792517262817,6412.029177013776
2026-06-08 01:30:00 PM ET,280.57,280.73,280.05,280.64,4363,283.2561538461539,0.0784537479495028,-4.191748313163471,6419.945595903209
2026-06-08 01:45:00 PM ET,280.66,281.61,280.66,280.96,4990,283.0969230769231,0.1140250855188096,-4.191024948593431,6428.3033814602
2026-06-08 02:00:00 PM ET,281.23,281.87,281.23,281.4,1649,283.0019230769231,0.156605922551245,-4.169274486491326,6436.811572613928
2026-06-08 02:15:00 PM ET,281.43,282.05,281.43,281.795,2916,282.9367307692308,0.1403695806680982,-4.1630137939617,6445.525300646574
2026-06-08 02:30:00 PM ET,281.85,281.915,281.44,281.55,3305,282.8903846153846,-0.0869426356038927,-4.136628092897898,6454.02148132429
2026-06-08 02:45:00 PM ET,281.435,282.13,281.435,281.76,7930,282.8073076923077,0.0745871070857662,-4.14278072500426,6462.3212678207765
2026-06-08 03:00:00 PM ET,281.61,281.61,281.1,281.31,2096,282.7455769230769,-0.1597103918228204,-4.128711128845957,6470.644959566463
2026-06-08 03:15:00 PM ET,280.77,280.835,280.27,280.63,3958,282.63634615384615,-0.2417262095197547,-4.1589021438802245,6478.095087897721
2026-06-08 03:30:00 PM ET,280.82,281.62,280.82,281.09,9595,282.55788461538464,0.1639169012578767,-4.154032630902033,6485.935176510338
2026-06-08 03:45:00 PM ET,280.72,281.08,279.71,280.91,40339,282.4075,-0.0640364296132678,-4.196071346564208,6493.140844476443
2026-06-09 09:30:00 AM ET,281.13,281.135,277.79,280.53,18649,282.26,-0.1352746431241502,-4.311962179900376,6500.333192883143
2026-06-09 09:45:00 AM ET,280.7,282.85,280.52,282.39,27318,282.1534615384616,0.6630306919046092,-4.446075329837908,5532.390551147559
2026-06-09 10:00:00 AM ET,281.925,281.93,280.44,280.775,22932,281.95826923076925,-0.5719041042529849,-4.640661924996364,5447.747278900725
2026-06-09 10:15:00 AM ET,280.565,283.315,279.45,281.69,41351,281.8163461538461,0.3258837147182003,-4.7760252805944345,5453.754684193106
2026-06-09 10:30:00 AM ET,281.835,283.44,281.55,282.1,36003,281.7117307692308,0.1455500727750358,-4.91244267796797,5459.675782845396
2026-06-09 10:45:00 AM ET,281.73,281.73,278.815,281.205,16835,281.5615384615384,-0.31726338177952,-5.063118060671862,5465.632737315763
2026-06-09 11:00:00 AM ET,281.205,281.28,278.98,280.91,14689,281.411923076923,-0.1049056737966847,-5.187387134250529,5470.940114589367
2026-06-09 11:15:00 AM ET,281.05,281.05,277.09,277.19,15033,281.1757692307692,-1.324267559004677,-5.350510903129478,5473.463915455766
2026-06-09 11:30:00 AM ET,277.16,277.315,276.26,276.44,11697,280.9584615384616,-0.2705725314766094,-5.515927246606345,5461.145578715053
2026-06-09 11:45:00 AM ET,276.5,277.0,274.255,274.445,7638,280.68057692307696,-0.7216755896397031,-5.692513250706828,5461.990218230884
2026-06-09 12:00:00 PM ET,274.4,275.315,273.895,273.99,6676,280.38826923076925,-0.1657891380786647,-5.872351050216559,5462.255003605494
2026-06-09 12:15:00 PM ET,273.32,273.4,272.335,273.22,4528,280.0625,-0.2810321544581828,-6.079803936294992,5337.745264241748
2026-06-09 12:30:00 PM ET,272.915,273.9,271.68,272.45,12212,279.6982692307692,-0.2818241709977465,-6.307742160513256,5336.863564745309
2026-06-09 12:45:00 PM ET,272.57,273.8,272.32,273.8,12698,279.3898076923077,0.4955037621582114,-6.500450196086277,5336.551480241726
2026-06-09 01:00:00 PM ET,274.0,275.825,274.0,275.26,7617,279.18692307692305,0.533235938641341,-6.643914181248117,5337.327360936463
2026-06-09 01:15:00 PM ET,275.12,276.54,274.94,275.705,7759,279.0055769230769,0.1616653345927421,-6.7846881705626805,5338.526150319641
2026-06-09 01:30:00 PM ET,275.555,277.37,275.555,277.14,8637,278.8709615384616,0.5204838504923703,-6.900903789285653,5340.897134004442
2026-06-09 01:45:00 PM ET,277.02,277.02,276.335,276.85,4747,278.7128846153846,-0.1046402540232249,-7.024027654026101,5342.971775748924
2026-06-09 02:00:00 PM ET,276.62,277.46,276.62,277.46,6905,278.56134615384616,0.2203359219793865,-7.14375438861186,5345.412000725146
2026-06-09 02:15:00 PM ET,277.38,278.63,277.28,278.52,6958,278.4353846153846,0.3820370503856418,-7.245542807719352,5348.707085004924
2026-06-09 02:30:00 PM ET,278.985,278.985,277.94,277.94,6347,278.29653846153843,-0.208243573172473,-7.366035698004503,5351.550769207985
2026-06-09 02:45:00 PM ET,277.78,278.79,277.78,278.51,7411,278.1715384615385,0.2050802331438506,-7.471259730701728,5354.684796514224
2026-06-09 03:00:00 PM ET,278.27,278.71,277.745,277.745,8321,278.0344230769231,-0.2746759541847665,-7.587206386059354,5357.117782796634
2026-06-09 03:15:00 PM ET,277.79,277.86,277.145,277.51,9681,277.9144230769231,-0.0846099839781122,-7.681282279112878,5359.333354616889
2026-06-09 03:30:00 PM ET,277.505,277.625,276.625,277.14,14202,277.7625,-0.1333285287016705,-7.807794852886387,5361.150765639876
2026-06-09 03:45:00 PM ET,277.06,278.1,276.57,277.535,60852,277.6326923076923,0.1425272425489065,-7.941282481980209,5363.285953230818
2026-06-10 09:30:00 AM ET,273.18,278.51,271.72,278.4,11845,277.5507692307692,0.3116724016790417,-8.026975569538548,5365.631020859152
2026-06-10 09:45:00 AM ET,278.41,280.16,278.41,279.92,6437,277.4557692307692,0.5459770114942586,-8.12300342220947,4774.776708659389
2026-06-10 10:00:00 AM ET,279.98,279.98,278.48,278.73,6869,277.3771153846154,-0.4251214632752242,-8.194942396901526,4667.252899898999
2026-06-10 10:15:00 AM ET,279.13,280.32,279.1,279.82,4596,277.30519230769227,0.391059448211517,-8.281314544403662,4668.763170250743
2026-06-10 10:30:00 AM ET,279.53,279.82,279.07,279.11,5028,277.1901923076923,-0.2537345436351867,-8.389522587055652,4670.01302687561
2026-06-10 10:45:00 AM ET,278.74,279.235,278.0,278.575,6560,277.0890384615385,-0.1916806993658482,-8.530460654002,4670.8599247273105
2026-06-10 11:00:00 AM ET,278.45,279.07,276.26,276.26,8248,276.9101923076923,-0.831014986987344,-8.708638907628709,4669.564137500778
2026-06-10 11:15:00 AM ET,276.11,276.36,275.31,276.32,6073,276.8767307692308,0.02171867081735,-8.816278034668576,4666.705282249599
2026-06-10 11:30:00 AM ET,276.125,276.32,275.39,275.62,3060,276.84519230769234,-0.2533294730746926,-8.921916460808745,4663.249580340532
2026-06-10 11:45:00 AM ET,276.27,276.27,274.47,276.15,4683,276.91076923076923,0.1922937377548672,-8.980963158434577,4660.284327840588
2026-06-10 12:00:00 PM ET,276.02,276.03,275.5,275.58,2683,276.9719230769231,-0.2064095600217252,-9.02726876735546,4656.988482338682
2026-06-10 12:15:00 PM ET,275.72,275.83,275.67,275.79,1970,277.0707692307692,0.0762029174831369,-9.057380037563806,4653.9619188792
2026-06-10 12:30:00 PM ET,275.65,276.22,275.26,275.59,1889,277.19153846153847,-0.0725189455745511,-9.078428443853408,4651.196165661515
2026-06-10 12:45:00 PM ET,275.425,275.51,275.18,275.18,1031,277.2446153846154,-0.1487717261148713,-9.134768288085173,4647.646423234737
2026-06-10 01:00:00 PM ET,275.55,275.55,274.53,274.88,1430,277.23,-0.1090195508394509,-9.205185575048276,4643.842018727264
2026-06-10 01:15:00 PM ET,274.69,274.98,274.49,274.75,1811,277.19326923076926,-0.0472933643771766,-9.278124939243792,4639.935140011325
2026-06-10 01:30:00 PM ET,274.63,274.63,273.925,274.01,5276,277.0728846153846,-0.2693357597816193,-9.39311463126084,4636.3244211077945
2026-06-10 01:45:00 PM ET,274.08,275.03,274.08,274.895,4625,276.9976923076923,0.322980913105364,-9.485601201296456,4633.58712300504
2026-06-10 02:00:00 PM ET,274.96,275.71,274.87,275.71,5904,276.9303846153846,0.2964768366103376,-9.567852687720512,4631.297119992309
2026-06-10 02:15:00 PM ET,276.15,276.15,274.78,274.78,3329,276.78653846153844,-0.337310942657143,-9.664070164210484,4628.445341164953
2026-06-10 02:30:00 PM ET,274.6,274.6,274.26,274.29,1248,276.6461538461539,-0.1783244777640136,-9.772016962933227,4625.452194130014
2026-06-10 02:45:00 PM ET,274.03,274.575,274.02,274.57,6069,276.49461538461543,0.10208173830617,-9.890074782155954,4472.5998580256255
2026-06-10 03:00:00 PM ET,274.45,274.45,273.71,273.815,6481,276.34346153846155,-0.2749754161051831,-9.998818089349902,4469.364973054684
2026-06-10 03:15:00 PM ET,273.56,273.56,272.91,273.045,3280,276.17173076923075,-0.2812117670690006,-10.116687088402657,4465.334284574127
2026-06-10 03:30:00 PM ET,273.02,273.925,272.85,273.82,7002,276.04403846153843,0.2838359977292981,-10.199704776048977,4462.097830479428
2026-06-10 03:45:00 PM ET,273.66,274.0,272.46,272.72,26734,275.8588461538462,-0.401723760134387,-10.329354395716974,4458.1182674381935
2026-06-11 09:30:00 AM ET,267.02,272.03,267.02,271.455,8547,275.5917307692308,-0.4638457025520792,-10.483050976799406,4422.951706222462
2026-06-11 09:45:00 AM ET,271.365,274.54,271.01,273.02,7697,275.3263461538462,0.576522812252489,-10.614426903565704,4060.7916854619953
2026-06-11 10:00:00 AM ET,273.985,275.28,271.09,271.09,6407,275.0325,-0.7069079188337879,-10.765365691919223,4054.6839343217584
2026-06-11 10:15:00 AM ET,271.35,272.61,270.21,272.35,5526,274.7451923076923,0.4647902910472679,-10.916848020905103,4049.455066526722
2026-06-11 10:30:00 AM ET,272.41,273.395,271.58,272.245,4074,274.48115384615386,-0.0385533321094255,-11.128224961726394,3988.3408072369557
2026-06-11 10:45:00 AM ET,272.22,272.22,270.22,270.3,3912,274.1628846153846,-0.7144300170802032,-11.365392627813286,3122.933309426933
2026-06-11 11:00:00 AM ET,269.92,271.37,269.085,271.24,2942,273.9698076923077,0.3477617462079196,-11.541126041377934,-3112.2592579589254
2026-06-11 11:15:00 AM ET,271.41,273.04,271.41,272.505,6758,273.8230769230769,0.4663766406134639,-11.693763076875586,-3101.894669486217
2026-06-11 11:30:00 AM ET,272.15,273.055,271.87,272.21,2494,273.69192307692305,-0.1082548944056127,-11.83829143425958,-3088.8687497058872
2026-06-11 11:45:00 AM ET,272.26,273.22,272.13,272.47,4740,273.55038461538464,0.0955144924874362,-11.98736254305403,-3075.437433533734
2026-06-11 12:00:00 PM ET,272.75,272.995,272.005,272.92,1634,273.44807692307694,0.1651557969684747,-12.116790451560949,-3061.785366526826
2026-06-11 12:15:00 PM ET,272.8,272.92,272.29,272.29,3149,273.3134615384616,-0.2308368752748091,-12.261471478319226,-3048.7587749895524
2026-06-11 12:30:00 PM ET,273.05,273.05,272.78,272.78,299,273.2053846153846,0.179955194829029,-12.392687855773676,-3034.9380153363254
2026-06-11 12:45:00 PM ET,272.415,272.415,271.73,272.0,2362,273.08307692307693,-0.2859447173546359,-12.530345666095071,-3019.8285754759286
2026-06-11 01:00:00 PM ET,272.16,272.16,272.16,272.16,205,272.97846153846154,0.0588235294117778,-12.658853405543027,-3004.6515812471557
2026-06-11 01:15:00 PM ET,271.62,274.865,271.62,274.865,3424,272.9828846153846,0.993900646678414,-12.733600871002858,-2991.2514302209065
2026-06-11 01:30:00 PM ET,275.5,276.43,274.635,276.39,9422,273.0744230769231,0.5548178196569165,-12.765384203742268,-2979.231384240179
2026-06-11 01:45:00 PM ET,275.69,276.035,275.245,275.78,7064,273.10846153846154,-0.2207026303411852,-12.8249290360928,-2967.8485990521262
2026-06-11 02:00:00 PM ET,275.76,275.77,274.48,274.865,5306,273.0759615384616,-0.3317862063963894,-12.91657518236638,-2955.698234429533
2026-06-11 02:15:00 PM ET,275.04,275.77,274.77,275.32,6180,273.0967307692308,0.1655358084877933,-12.98176323300531,-2943.7295025680455
2026-06-11 02:30:00 PM ET,275.095,275.45,274.875,275.28,3051,273.1348076923077,-0.0145285485980029,-13.03810368490292,-2932.352323080846
2026-06-11 02:45:00 PM ET,275.35,275.35,275.0,275.0,1469,273.15134615384613,-0.1017146178436401,-13.104579619454675,-2920.71625487996
2026-06-11 03:00:00 PM ET,275.35,275.35,274.65,274.72,2175,273.18615384615384,-0.1018181818181696,-13.161735855212328,-2907.5843663851265
2026-06-11 03:15:00 PM ET,274.765,275.31,274.575,275.075,8249,273.2642307692308,0.1292224810716336,-13.197391418517348,-2895.014978441267
2026-06-11 03:30:00 PM ET,275.55,276.09,275.53,275.65,12345,273.3346153846154,0.209033899845501,-13.236469041630414,-2883.3970440012936
2026-06-11 03:45:00 PM ET,275.845,276.28,274.68,274.845,33950,273.4163461538461,-0.292037003446377,-13.26967114410471,-2870.8353077214715
2026-06-12 09:30:00 AM ET,277.3,277.3,267.86,267.86,13921,273.2780769230769,-2.5414324437410207,-13.409831069829805,-3195.5849714595706
2026-06-12 09:45:00 AM ET,268.4,269.81,268.02,269.6,11457,273.14653846153846,0.6495930710072484,-13.546187106479756,-3178.207916177258
2026-06-12 10:00:00 AM ET,269.33,271.505,269.33,271.31,6476,273.15500000000003,0.6342729970326255,-13.61368714989396,-3161.6767327459033
2026-06-12 10:15:00 AM ET,271.42,271.81,270.22,271.55,8653,273.12423076923073,0.088459695551224,-13.699926427806652,-3144.780632759317
2026-06-12 10:30:00 AM ET,271.5,272.86,271.5,272.125,6280,273.11961538461543,0.2117473761738209,-13.772950855675017,-3127.3026879467634
2026-06-12 10:45:00 AM ET,272.025,273.25,271.36,273.25,4606,273.2330769230769,0.413412953605885,-13.787908585100238,-3110.352683985433
2026-06-12 11:00:00 AM ET,273.34,274.63,273.34,274.46,5503,273.35692307692307,0.4428179322964354,-13.79751437475063,-3095.163031562797
2026-06-12 11:15:00 AM ET,274.86,274.96,274.33,274.43,4661,273.4309615384616,-0.0109305545434534,-13.831144596805872,-3070.3081441289364
2026-06-12 11:30:00 AM ET,274.34,274.62,273.67,273.67,6814,273.4871153846154,-0.2769376525890044,-13.873159559696315,-3045.7985747406437
2026-06-12 11:45:00 AM ET,273.53,273.53,271.34,271.34,3553,273.44365384615384,-0.851390360653359,-13.963382034341466,-3019.4496100790384
2026-06-12 12:00:00 PM ET,271.45,273.33,270.97,273.33,6586,273.4594230769231,0.7333972138276801,-14.02426528574684,-2994.1362224445083
2026-06-12 12:15:00 PM ET,273.0,273.0,271.99,272.58,3520,273.4705769230769,-0.2743935901657335,-14.086996147868309,-2970.420460106185
2026-06-12 12:30:00 PM ET,272.575,272.615,272.22,272.48,2365,273.45903846153846,-0.0366864773644337,-14.1603833734877,-2946.4767415916995
2026-06-12 12:45:00 PM ET,272.71,273.165,272.55,272.73,3823,273.4871153846154,0.0917498532002403,-14.214025203391124,-2924.701069099408
2026-06-12 01:00:00 PM ET,272.74,273.65,272.74,273.05,3034,273.52134615384614,0.1173321600117294,-14.264277098112096,-2905.315834488864
2026-06-12 01:15:00 PM ET,272.94,273.29,272.94,272.975,1704,273.44865384615383,-0.0274674967954524,-14.366267697098111,-2885.8736219466673
2026-06-12 01:30:00 PM ET,272.98,272.98,272.53,272.53,1236,273.3001923076923,-0.1630185914461179,-14.50472293207094,-2864.0426717904584
2026-06-12 01:45:00 PM ET,272.61,272.63,271.98,271.98,1216,273.15403846153845,-0.2018126444794932,-14.641527647593472,-2840.1570212234697
2026-06-12 02:00:00 PM ET,272.155,272.155,271.68,272.0,3023,273.0438461538461,0.007353481873662,-14.760254965241444,-2817.1740668014145
2026-06-12 02:15:00 PM ET,271.875,272.23,271.81,272.23,2227,272.925,0.0845588235294236,-14.882703204774538,-2792.535540770454
2026-06-12 02:30:00 PM ET,272.245,272.245,271.745,272.0,1561,272.79884615384617,-0.0844873819931701,-15.008211598792542,-2767.776964882113
2026-06-12 02:45:00 PM ET,271.91,271.91,271.14,271.14,2425,272.6503846153846,-0.3161764705882364,-15.144109216968737,-2742.6722309461074
2026-06-12 03:00:00 PM ET,271.095,271.95,271.0,271.95,3320,272.5438461538461,0.2987386589953456,-15.258980490782356,-2717.749677253295
2026-06-12 03:15:00 PM ET,271.87,272.42,271.87,272.33,1956,272.43826923076927,0.1397315683030031,-15.37287846823364,-2692.9860286226185
2026-06-12 03:30:00 PM ET,272.32,272.715,272.06,272.51,5169,272.3175,0.066096280248229,-15.49370933385227,-2668.873194598874
2026-06-12 03:45:00 PM ET,272.45,273.35,271.475,272.19,22233,272.2153846153846,-0.1174268834171154,-15.604895703540391,-2645.2813147299526
2026-06-15 09:30:00 AM ET,269.44,271.34,265.16,270.83,32572,272.3296153846153,-0.4996509790954895,-15.609613664250812,-2619.8035288080237
2026-06-15 09:45:00 AM ET,270.42,270.76,266.67,267.21,13934,272.2376923076923,-1.336631835468749,-15.714982297562342,-2683.610873903979
2026-06-15 10:00:00 AM ET,267.45,267.5,264.875,265.895,28743,272.0294230769231,-0.4921223008120923,-15.876839745466064,-2841.2665620181415
